County,Age65AndOlderPct2020,AvgHHSize,Ed1LessThanHSPct,Ed5CollegePlusPct,Net_InterMigrationRate_2020_2021,OwnHomePct,Under18Pct2020,PctEmpChange2021,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrans,PctEmpServices,PctEmpTrade,UnempRate2021,Deep_Pov_All,Median_HH_Inc_ACS,PerCapitaInc,Poverty_Rate_ACS,POPESTIMATE2021,PopDensity2020
Houston,20.74,2.81,15.69,13.19,-0.01,80.24,21.51,1.9,8.415841584,0,13.67574257,24.16460396,3.465346535,28.92945545,13.24257426,4.8,5.081121872,46535,25233,13.93535404,8317,41.35
Humphreys,20.04,2.79,13.66,15.78,0,79.61,22.81,1.9,1.319534282,0.388098318,6.895213454,23.6610608,7.153945666,36.14489004,15.38163001,3.9,4.103929989,49745,26920,11.19204218,19211,35.78
Jackson,22.84,2.52,18.63,13.22,0,82.05,18.93,5.1,2.354720242,0.97213221,12.18405703,20.28515878,5.61676388,37.71872975,13.54504213,4.3,7.820050962,41890,22872,16.97566119,11750,37.62
Jefferson,20.29,2.58,13.62,19.24,0.01,75.02,20.03,3.1,0.851450773,0.901049847,7.361329255,12.13524014,7.336529718,44.50690254,18.67405142,4.1,4.59229348,54371,27968,12.50833317,55624,198.79
Johnson,23.23,2.33,18.96,13.61,0.02,78.68,17.48,4,2.668423653,0.708285291,8.482951738,17.95420853,4.51325976,39.9275243,13.40800527,3.5,9.736475358,42552,22786,22.01317623,18170,60.14
Knox,16.06,2.42,7.87,38.76,0.02,64.97,20.96,4.5,0.283603913,0.094534638,6.98547948,7.972841249,4.8679036,52.02976371,15.75703338,3.3,5.897473466,62911,36450,12.71756508,486677,942.24
Lake,16.36,2.22,26.31,11.54,0,53.26,14.82,1,4.154969119,0,7.018528916,11.22964627,6.457046603,41.2128018,15.55306008,6,13.50700525,34923,16944,27.75831874,7128,42.25
Lauderdale,16.03,2.5,20.4,9.23,-0.01,59.14,21.91,2.3,2.651054899,0,3.921352038,28.38837954,7.765381641,29.7691373,16.30398763,6,8.473091912,43025,20876,18.60577134,25108,53.28
Lawrence,17.67,2.64,13.9,15.91,0,74.28,24.47,4.4,3.285593934,0.067396799,8.272957035,20.61780399,7.582139848,36.59084527,13.67031733,4.3,6.630344446,45721,24426,16.324222,44828,71.56
Lewis,21.17,2.53,16.63,9.92,0.03,81.45,22.45,7.1,1.729526985,0,4.75098979,21.17107731,2.542196291,40.65430298,13.33611169,4.7,6.103938552,38664,22339,20.58342866,12857,44.60
Lincoln,19.57,2.47,14.3,19.22,0.01,77.36,22.21,5.9,4.109589041,0,6.741998611,22.08193927,6.798813206,39.35357616,10.13824885,4.1,5.494250203,57455,30202,11.14531304,35433,61.93
Loudon,26.79,2.48,12.67,28.23,0.04,81.04,18.58,4.1,3.112615588,0,8.446169089,17.06984808,7.290290621,38.97374505,15.69517834,3.4,4.02545124,66151,36308,12.19136661,56690,239.39
McMinn,19.95,2.45,14.02,17.92,0.02,74.12,21.14,0,1.281707753,0.116112898,5.747588424,25.74133619,5.193819221,39.97856377,14.77313326,4.5,7.754166505,51253,27404,15.94537897,54059,123.86
McNairy,20.64,2.61,14.82,11.98,0.01,76.91,21.07,3,1.955307263,0.527622595,7.024622388,27.25015518,4.852058763,36.86116284,13.11814608,5.3,5.619167124,42691,22939,16.43008392,25860,45.96
Macon,16.06,2.65,20.19,8.95,0,72.36,24.34,4.7,2.229814782,0.152850207,9.647545406,18.70167236,4.828268297,36.03668405,17.08325841,3.7,8.406953548,43605,22594,17.97011766,25699,82.10
Madison,17.5,2.44,10.52,27.01,0.03,62.59,21.84,3.1,0.828507999,0,4.602567917,14.86279267,4.254686105,52.25779873,13.77337331,4.5,9.099562155,51526,28677,18.73849864,98775,177.36
Marion,20.27,2.43,18.52,14,0,76.77,20.53,3.9,1.228501229,0.032760033,12.02293202,20.14742015,6.953316953,36.86322686,10.96642097,4.3,6.432810513,53148,27441,16.59248269,28877,57.88
Marshall,16.18,2.64,12.18,17.66,0.03,73.54,23.4,5.1,1.42609366,0,8.18397893,21.61623948,4.246161752,39.03128413,12.2631207,4.5,4.346129604,60036,28184,15.11540655,34984,91.40
Maury,16.51,2.54,8.89,25.42,-0.01,71.02,22.9,5.6,0.451203545,0.173229933,8.115620908,14.91590291,5.772988216,45.58162957,12.78880048,4.7,4.181797723,66353,32987,8.97633929,104760,164.68
Meigs,20.84,2.44,16.79,10.8,0,78.44,20.83,3.5,1.902229495,0.409081612,12.6406218,23.39946819,8.979341379,35.18101861,12.37471876,4.9,6.896551724,54420,25670,15.79922655,13049,65.38
Monroe,21.45,2.45,15.31,15.34,0,72,21.14,7,1.312189402,0,7.091406555,27.26562064,7.219833603,38.71796304,11.67011,3.8,5.782549253,48488,24921,16.29423762,46698,72.75
Montgomery,9.52,2.74,6.43,29.87,-0.02,61.79,27.01,4.2,0.581572642,0.12306687,6.649967327,11.85253757,5.138314093,48.07013723,13.16597691,4.5,5.780057196,63768,29379,12.09236369,227900,408.16
Moore,21.95,2.59,13.25,23.05,0.03,86.71,20.63,1.8,2.136457615,0,8.649207443,27.80840799,5.272226051,35.04479669,12.40523777,2.6,3.648035071,64926,31277,7.984969469,6644,50.00
Morgan,18.35,2.61,18.82,11.18,0,81.5,19.67,4.1,0.783435926,0.013989927,10.95411304,11.10800224,7.134862899,44.44599888,11.69557918,4.3,8.334237068,45133,23436,21.84144887,21254,40.28
Obion,20.75,2.42,16.99,15.37,0.02,64.94,21.73,3.2,2.438278682,0,7.582358786,23.26683482,6.252388596,36.0849958,14.62967209,4.7,7.190170233,45606,25785,17.47698218,30466,56.51
Overton,20.47,2.53,18.64,12.91,0,79.32,21.65,5.1,2.604660972,0.442897817,7.04418433,18.98133502,6.696193188,42.41273858,11.78951809,3.6,6.619181563,39737,24741,17.30333001,22839,51.93
Perry,21.1,2.67,22.32,9.06,0,76.67,21.47,0.1,0.49833887,0,11.36212625,25.18272425,4.086378738,37.90697674,8.03986711,7.2,11.04701117,51786,26153,22.16766908,8472,20.17
Pickett,28.05,2.29,20.78,15.85,0,79.64,18.22,0.6,3.117647059,0,9.411764706,21.05882353,11.41176471,43.29411765,5.647058824,3.8,7.305751766,42931,26486,21.49344097,5079,30.68
Polk,21.05,2.46,17.69,14.16,0.01,76.89,18.76,-0.8,1.883515896,0.040074806,8.429067593,20.75874967,6.545551697,44.83034999,9.965268501,4.1,4.006765426,49446,28838,11.57704421,17776,40.37
Putnam,16.68,2.37,11.12,26.62,0.02,61.82,20.85,4.2,0.653487992,0.261395197,5.690791265,14.54555356,8.051516637,45.28671786,15.68098895,3.7,7.394403519,49228,26602,16.25019874,81188,199.08
Rhea,18.77,2.5,16.88,17.69,0.02,73.31,22.01,9.1,1.826127673,0.913063836,10.16856563,19.94693304,8.32683003,37.70875605,13.04042454,4.8,7.417772467,48872,24815,16.7819634,33136,104.19
Roane,23.19,2.41,9.33,21.24,-0.01,75.37,19.52,4.3,0.713297596,0.419332526,6.350510116,10.12882587,6.666090265,50.99861664,13.31921148,4,5.599119026,60044,34366,13.70825343,53992,148.03
Robertson,15.05,2.69,12.15,20.14,0.05,75.92,23.68,5.3,1.157360988,0.163291031,10.69413012,14.58733205,7.204858624,40.16672874,14.47847137,3.3,4.695006653,67597,31839,12.0946845,74098,152.84
Rutherford,10.8,2.78,7.66,33.53,0.04,65.13,25.17,5.6,0.316794599,0.07401219,6.628015857,13.6115145,6.959388615,45.58870529,14.74917157,3.4,4.542094356,72985,33121,10.16729886,352182,551.44
Scott,17.18,2.52,20.1,9.73,0,72.86,24.34,2,1.360544218,0.97711812,10.43908472,21.02659246,6.270871985,38.57761286,11.10698825,5.1,7.035105033,38409,20103,23.23417454,21917,41.05
Sequatchie,21.16,2.64,17.92,15.93,0.01,77.4,20.98,4,1.171691923,0.796750508,12.04499297,15.66942665,6.170910795,40.38431495,15.99750039,4.4,7.009496738,47835,24072,20.09819756,16396,59.53
Sevier,20.08,2.63,13.43,18.82,0.04,71.98,20.35,7.9,0.167843753,0.200540588,8.095736333,7.740430726,3.762315808,51.75908972,16.37021536,3.9,4.842341174,54363,28427,13.82873863,99517,166.05
Shelby,14,2.57,10.72,33.31,0.03,55.57,24.06,3,0.226554847,0.008183096,4.718139117,9.186109312,13.74993863,47.9622923,12.81963756,6.8,8.891542066,55015,33287,18.5528344,924454,1222.46
Smith,16.71,2.63,12.81,17.35,0.01,76.61,23.01,5.4,1.497431413,1.246037818,10.07760411,17.6084818,5.312055962,37.07509017,15.73942507,3.3,5.7684468,52018,28507,14.22747656,20172,63.33
Stewart,20.3,2.64,13.23,20.24,0,79.71,21.24,1.7,2.207160236,0.364963504,10.60132082,16.9447341,7.281890859,43.274244,11.20959333,4.1,5.31826742,51460,26513,13.58945386,13855,29.70
Sullivan,21.91,2.32,11.67,25.69,0,71.83,19.11,2.5,0.501902492,0.228002902,6.720163451,15.00377537,4.502317043,46.28903069,15.94687828,4.2,6.813881344,49661,31300,15.61329437,159265,382.55
Sumner,16.05,2.64,9.32,29.84,0.02,73.35,23.75,5.7,0.499176563,0.028641278,7.126563763,11.1680527,6.299035403,46.33238203,15.76497785,3.3,4.849716402,73517,36931,9.820937577,200557,370.72
Tipton,14.95,2.75,11.18,18.68,0,74.56,24.47,2.8,1.268840075,0,9.519967729,12.99277568,6.406542227,40.95126334,15.87883677,4.3,5.811412654,63783,29552,11.33258828,61004,133.82
Trousdale,12.86,2.81,14.21,9.51,-0.01,79.52,18.86,5.5,0.341091493,0.501605136,8.386837881,9.089085072,10.21268058,40.8105939,18.3788122,3.7,3.612903226,58274,22234,12.51612903,12035,101.58
Unicoi,23.39,2.29,13.79,16.03,0.05,74.13,17.93,3.8,1.073482428,0,7.552715655,19.7827476,8.523961661,38.73482428,13.36741214,4.9,8.762090082,47610,25670,15.38373491,17698,96.35
Union,18.35,2.62,20.85,11.84,0.01,77.78,22.46,4.7,0.345551031,1.209428607,15.57447859,13.10625694,7.565099346,41.2316426,12.68665926,4,6.287223575,50868,26390,16.32917292,20040,88.57
Van Buren,23.48,2.48,19.09,10.01,0,77.28,21.6,3.9,4.62474645,0,6.653144016,23.65111562,3.975659229,34.52332657,11.31845842,5,5.701827939,44444,22144,17.28995472,6324,22.56
Warren,17.78,2.54,16.79,14.27,0.05,70.3,23.18,2,4.405948867,0.100261795,7.307970813,22.34166992,4.923968139,37.6928647,12.34334095,4.7,6.338518114,46189,24932,19.09506535,41523,94.65
Washington,18.71,2.32,9.35,33.07,0.02,64.78,19.03,4.4,0.543549017,0.190404895,5.053052988,12.12732717,3.594909517,54.02779586,14.46588986,3.6,7.007510291,52503,32225,15.34346228,134236,407.37
Wayne,19.52,2.53,17.52,11.35,0,79.17,17.84,1.8,5.018278498,0.232635427,10.95048189,12.92788302,5.05151213,42.47258225,11.10003323,4.1,8.376378612,45402,23699,17.75792266,16409,22.11
Weakley,18.67,2.32,12.81,21.27,0.04,66.7,19.46,2,2.359099383,0.516277069,5.535637459,16.97260863,4.725369282,47.85601606,13.76021798,3.8,8.691817736,43773,24744,19.26506614,33036,56.69
White,20.39,2.6,18.52,13.41,0.01,77.1,21.88,1.4,1.038864669,0.102031352,4.674891012,23.79185604,8.533531212,41.38762638,12.67043873,3.9,6.425417259,44777,24100,15.86333358,27650,72.61
Williamson,13.59,2.84,4.22,61.94,0.03,80.32,27.56,5.8,0.385354905,0.114238824,4.869630976,7.788352467,3.174552095,54.34067304,13.74486126,2.5,1.783679642,116492,56545,3.902964513,255735,425.02
Wilson,15.72,2.7,7.01,35.93,0.03,76.71,23.65,5.6,0.216626423,0.095205243,7.105898586,10.5967575,7.141773025,46.42842359,15.29216971,3.2,4.613496072,82224,39449,8.369107744,151917,258.79
Texas,12.75,2.76,15.18,31.53,0.09,62.42,24.97,4.7,0.786510831,1.963604269,8.693811345,8.520350432,6.24987976,47.36787768,13.81130848,5.7,6.277612976,67321,34255,14.03071465,29527941,111.55
Anderson,14.81,2.75,17.94,11.98,0.05,68.92,18.2,2.5,1.55943406,5.194671073,7.440875762,10.12083032,7.538985852,36.7396468,15.17608179,4.8,6.041482789,49736,20543,15.30891439,58402,54.51
Andrews,9.43,2.89,23.94,18.82,0.08,72.97,30.42,1,2.518863737,18.93031514,6.691078562,5.159786951,7.179316467,41.35596982,11.44030182,5.9,8.509110988,80518,34970,12.28050801,18440,12.40
Angelina,16.54,2.69,16.2,18.04,0.01,66.3,24.7,2.9,1.95707412,1.72460399,7.657998594,12.64259069,6.241552684,47.05898254,13.0183273,6.5,7.330677291,52377,24737,17.28726884,86506,108.28
Aransas,27.54,2.28,11.29,24.77,0.02,79.1,16.84,2.9,1.213645309,3.455062322,14.60747868,2.886507763,2.984911437,42.7071944,17.00196807,7.3,12.84326507,51509,35527,22.52407587,24510,94.54
Archer,20.48,2.54,9.34,22.45,0.04,84.28,22.76,2,4.574850299,4.047904192,8.071856287,7.25748503,4.598802395,43.35329341,14.41916168,4.2,5.200420708,67083,36369,11.49935725,8681,9.48
Armstrong,22.62,2.73,7.89,26.67,0,85.17,22.78,4,11.62255466,0.460299195,9.20598389,8.285385501,5.983889528,43.84349827,10.01150748,3.6,1.298026999,71136,31626,3.842159917,1839,2.03
Atascosa,14.66,3.04,19.33,14.82,0,77.77,26.54,4.6,1.178166634,7.277788825,11.74686816,7.91409823,8.023463909,37.19427322,15.71883078,6.2,4.30354865,63391,26385,12.51542209,49939,40.16
Austin,20.05,2.52,12.79,23.89,0.02,79.78,23.24,3.7,1.526345135,3.101477558,12.59408977,9.813214385,5.09478673,36.88318929,19.40340117,5.5,2.663405809,68400,33394,9.37384837,30380,46.66
Bailey,14.99,3.47,28.11,14.97,0,74.03,29.92,1.6,15.47977265,4.379806085,7.121364092,13.30658643,9.62888666,22.53426948,19.32464059,4.9,5.88669224,64044,28399,10.94718206,6835,8.35
Bandera,28.08,2.44,9.28,27.5,0.02,88.31,16.8,4.8,3.902167871,0.778210117,16.43135075,5.280711506,2.134519177,48.71595331,13.11839911,4.7,5.182613798,64495,36496,11.99335061,21565,26.36
Bastrop,15.31,2.96,15.64,23.14,-0.01,78.62,24.88,8,1.137555282,0.70213833,13.83987599,10.16960744,7.142205809,41.51506862,11.40290886,4.5,4.258579754,78339,31547,10.8881934,102058,109.45
Baylor,23.64,2.27,16.04,19.67,0.06,68.32,23.92,3.5,12.60014567,4.078659869,6.991988347,5.171158048,4.588492353,41.51493081,10.3423161,3.4,5.608028335,43705,26586,15.31877214,3477,3.99
Bee,12.65,2.77,20.96,11.86,0.04,67.33,19.41,-3.4,1.715299685,7.285094637,6.792192429,2.523659306,7.186514196,39.38288644,15.89116719,8.7,7.324135582,48822,20199,17.89303355,30924,35.27
Bell,11.14,2.71,8.9,26.55,0.01,54.12,26.57,4.1,0.322877919,0.674680317,7.634044786,5.53668364,5.780860066,51.80172605,13.30055226,5.7,6.409090909,57932,28556,14.26676136,379617,351.71
Bexar,12.22,2.73,14.63,29.99,0.05,58.69,24.73,4.5,0.236985998,0.870971451,8.185172725,5.469628317,5.065708786,51.02779103,13.69227592,5.4,6.766650136,62169,31233,15.13351295,2028236,1620.00
Blanco,25.44,2.36,9.85,25.74,-0.01,76.46,17.17,5.7,4.239309965,1.321343366,17.47109561,8.974123692,5.615709305,41.43879611,12.05725821,3.3,3.558271183,71201,40888,10.62090035,11886,16.04
Borden,24.09,2.81,7.82,37.99,0,66.33,25.36,34,28.20512821,7.692307692,18.97435897,0,4.102564103,29.23076923,6.153846154,2.4,0.363636364,68500,34706,2.363636364,617,0.70
Bosque,24.88,2.56,10.48,18.38,0.03,76.03,20.72,4,3.095541401,1.923566879,12.14012739,9.248407643,5.197452229,38.57324841,15.41401274,4.6,3.385677692,59328,28942,14.47265843,18503,18.55
Bowie,16.75,2.57,10.25,22.93,0.01,63.12,22.99,3.4,1.087714766,0.744089911,6.040563235,9.02725746,4.68673298,49.36313138,14.66735564,5.8,7.133286763,54949,28630,16.37025755,92581,104.97
Brazoria,12.07,2.87,11.19,31.29,0.02,73.57,25.84,3.5,0.506806185,1.255896157,10.8419069,12.87381345,5.430317076,45.9361869,10.44629376,6.9,3.333361397,87958,37218,7.359325582,379689,272.88
Brazos,9.57,2.57,11.28,42.22,0.16,48.36,20.49,5.4,0.967637014,0.986610289,7.036374478,6.059702571,4.084675015,59.27160695,12.75546159,4.1,13.23625137,52658,30186,23.61397831,237032,398.97
Brewster,23.54,1.99,12.01,46.05,0.05,59.9,17.81,5,3.435657654,0.162634682,7.603171376,1.097784103,5.427932507,49.33929661,11.36409839,4.5,5.884254769,48679,32179,14.12867766,9450,1.54
Briscoe,24.32,2.27,14.8,15.63,0,67.68,22.44,4.6,24.53151618,0.340715503,12.43611584,0.851788756,17.88756388,26.06473595,9.36967632,4.7,9.792993631,38469,25643,19.34713376,1403,1.59
Brooks,18.09,2.68,31.46,18.04,0.13,63.05,24.69,-1.3,7.270734381,2.48447205,5.334307636,0.438436244,6.613080015,52.35659481,13.37230544,9.2,17.49576467,26827,16828,37.53272755,6994,7.50
Brown,20.31,2.49,13.06,19.41,0.02,70.65,21.57,2.3,2.273944878,1.875111614,8.006428954,14.42347759,4.024049051,45.71700696,14.06036074,5.2,6.758760848,49232,27819,13.20993079,38192,40.34
Burleson,20.97,2.44,17.2,21.07,0.09,77.32,21.15,5.5,4.27575319,6.091303776,11.23536377,7.03854756,6.696487304,43.44165241,9.880278911,5,7.03442745,64109,32707,13.02056482,18051,26.77
Burnet,22.7,2.66,11.4,27.82,-0.02,80.22,20.65,5.7,0.979355373,1.388569589,15.29265713,6.073842476,4.142719206,43.51464435,17.52264472,3.7,2.962853774,65363,35104,7.16602089,50954,49.39
Caldwell,14.74,2.91,19.94,16.02,0.03,70.84,25.82,8,1.108756714,2.902478687,15.03474104,6.504706056,6.317449367,43.18730597,12.4180752,4.9,7.587855717,63380,27202,13.31646627,46791,84.26
Calhoun,18.3,2.59,17,17.43,0.05,75.03,22.9,4.2,4.053355392,1.633750388,10.06100713,26.49157274,1.385585772,38.17599007,8.696101748,4.9,3.203820705,61887,30879,9.720909408,19727,39.66
Callahan,21.16,2.61,10.43,22.41,0,81.46,21.97,4.1,3.914182771,4.028824107,9.760890927,6.370782837,7.369800197,38.91254504,16.98329512,4.6,4.638382062,55820,28303,8.287535722,14115,15.24
Cameron,13.71,3.21,30.54,18.96,0,65.2,28.46,5.6,1.198512275,0.667785681,7.566627622,5.983504607,5.509533758,54.8018983,13.53866032,8.2,11.2010412,43057,19371,26.32333203,423029,472.15
Camp,19.02,2.84,12.62,22.76,0.03,75.39,25.02,4.9,2.378592666,0.297324083,10.20812686,19.52428147,8.007928642,40.41625372,14.88602577,5.9,7.597585513,50947,25501,19.4527163,12616,63.64
Carson,20.3,2.55,7.48,26.11,0,84.05,24.21,4,11.27586207,2.034482759,11.17241379,8.034482759,5.137931035,33.13793103,13.31034483,3.9,5.646130084,76786,37530,8.838167153,5746,6.31
Cass,22.49,2.5,13.07,17.33,-0.01,77.24,21.88,3.4,1.362372567,2.316960148,9.240037071,11.09360519,4.976830399,45.74606117,15.83873957,6.7,8.228652082,49626,24465,18.3592096,28560,30.37
Castro,16.7,3.06,23.63,21.83,0.15,60.24,28.41,4.2,18.56899489,0.511073254,4.628052243,7.410562181,6.785917093,34.89494605,20.7552527,3.5,7.365285676,53551,24471,11.41348497,7374,8.24
Chambers,11.6,3.02,10.58,23.93,0.01,84.59,28.14,3.6,0.753129891,1.496478873,14.57355243,16.70089984,7.008020344,38.60035211,13.20911581,8.3,8.964933387,93707,38269,15.01136212,48865,78.00
Cherokee,17.55,2.61,19.54,17.41,0.02,72.79,24.85,1.1,3.763283611,2.95895486,9.101101687,12.89850834,5.293945598,44.72555328,11.29472555,6.4,6.02884737,54222,24657,14.79271224,51097,47.88
Childress,15.35,2.53,17.14,18.88,0.03,60.82,20.2,0.7,13.38174274,1.210235131,8.402489627,7.019363762,6.085753804,34.05947441,14.07330567,3.6,1.341767299,53092,24837,13.11098332,6736,9.57
Clay,23.41,2.47,7.98,23.12,0.06,80.82,20.3,1.9,5.515939597,6.354865772,7.109899329,11.36744966,9.144295302,35.29781879,13.08724832,4.9,4.478787282,69967,33703,10.34550645,10263,9.38
Cochran,15.43,2.51,32.62,9.65,0.23,66.5,28.66,-2.1,23.15498155,5.811808118,4.612546126,3.228782288,12.82287823,25.64575646,8.579335793,6.3,12.87128713,38203,22185,27.08910891,2516,3.29
Coke,25.66,2.31,16.25,20.43,0,71.24,19.82,1.6,2.408759124,2.554744526,10.2189781,2.846715329,10.58394161,47.22627737,12.84671533,4.8,4.453569173,42639,27194,14.02400505,3321,3.60
Coleman,25.55,2.42,14.22,19.03,-0.03,73.46,19.77,4.8,4.319136173,2.639472106,5.608878224,8.188362328,3.659268146,48.17036593,15.32693461,6,5.443054302,47216,26700,17.70927383,7735,6.08
Collin,11.07,2.8,6.1,53.44,0.15,64.55,26.08,6.2,0.223470291,0.53134217,5.397453916,8.120651795,3.896509246,49.89648339,13.38827132,4.3,3.59188064,104327,48438,6.479933757,1109462,1265.33
Collingsworth,19.16,2.75,25.44,23.63,0,77.11,25.04,2.7,11.06412967,0.211416491,8.174770966,7.751937985,5.144467935,55.53206483,7.188160677,4.3,9.317630759,42446,27358,20.60962937,2615,2.89
Colorado,22.01,2.9,15.64,20.72,0.08,83.2,21.72,4,5.066910671,2.745053185,9.287429944,11.56353654,6.359373213,41.22154867,14.96053986,4.8,4.351297405,55945,32015,8.882235529,20630,21.41
Comal,18.22,2.56,6.18,39.6,0.02,75.87,21.65,4.7,0.403676731,1.21921283,9.515042413,7.2293593,5.553282601,47.7238633,15.32335052,4.5,3.54599875,85912,43417,6.716326544,174986,288.64
Comanche,23.54,2.6,14.46,19.32,0,83.38,22.27,9.1,9.184864144,1.966994499,9.00150025,11.31855309,6.484414069,41.27354559,10.88514752,4.6,4.508687837,55743,27646,13.42869982,13775,14.50
Concho,26.37,2.91,24.7,12.83,0.18,83.31,13.68,2.5,8.775731311,1.625135428,13.21776815,5.200433369,2.058504875,39.86998917,21.0184182,4.2,3.941730934,46719,22225,13.71036847,3341,3.36
Cooke,18.69,2.52,12.11,22.04,0.02,69.35,24.35,3.5,3.447758207,3.612890312,8.011409127,13.71096878,4.923939151,44.60068054,12.84527622,5,4.402003603,63338,33026,14.11898241,42244,47.63
Coryell,10.49,2.75,10.84,17.28,0.01,60.47,24.66,4.1,1.226804521,0.597970757,7.287527487,6.3269164,5.130974885,46.39481501,13.81505343,5.7,3.836297745,58414,24142,10.76437853,84232,78.97
Cottle,25.29,2.39,14.61,19.64,0,63,20.51,7.5,17.43243243,6.351351351,8.918918919,0,2.972972973,36.48648649,11.89189189,4.6,11.41025641,43654,26325,23.01282051,1381,1.53
Crane,12.09,2.83,24.48,14.25,0.09,85.81,28.32,5.5,0,25.35556645,11.42717018,2.305051496,6.37567435,38.79352624,7.846983816,9.6,2.652345463,67804,27084,5.436212188,4680,5.95
Crockett,18.27,2.23,20.33,16.16,0,58.67,22.72,-2.4,15.30612245,13.07397959,11.28826531,0,8.609693878,40.68877551,5.548469388,6.7,0,52731,28512,7.328033184,3068,1.10
Crosby,18.35,2.69,22.84,14.49,0,74.2,25.74,4,10.4665826,0.840689365,13.03068516,3.909205549,3.656998739,45.94367381,11.68558218,5.6,5.920925747,44304,27238,23.35583414,5106,5.70
Culberson,20.84,3.44,36.28,17.22,0,74.45,21.34,-3,10.58201058,1.322751323,8.068783069,0,11.77248677,50.52910053,8.465608466,4.8,5.810258738,34239,15383,28.14344076,2193,0.57
Dallam,11.74,3,29.64,15.71,0.39,72.92,29.42,2.7,23.62270451,0,8.736783528,10.74012243,7.568169171,25.84863662,13.96772398,2.6,3.274487472,61069,31932,14.97722096,7172,4.73
Dallas,10.99,2.72,19.28,32.96,0.17,50.53,24.52,6.2,0.162315683,0.419634231,10.395088,8.168334061,6.959992473,46.84826849,13.66710293,5.6,6.152068921,65011,35459,14.24069182,2586050,2993.56
Dawson,14.22,2.52,29.15,13.69,0.02,69.72,24.13,3.2,7.111419968,7.713690063,8.01482511,2.432244614,6.277507528,46.28214038,11.65160991,7,8.496669838,42778,20655,22.54043768,12413,13.84
Deaf Smith,12.88,3.05,25.76,11.45,0.03,65.7,30.32,3.7,11.87887291,0.49105577,7.997193967,18.51981761,8.394715305,33.27487431,13.70279434,3.7,8.838095238,49611,22810,15.00952381,18329,12.41
Delta,21.01,2.53,12.65,22.33,0,84.25,21.97,3.5,7.23423026,0.397000441,6.307895898,15.9241288,5.910895457,44.90516101,9.528010587,4.9,5.078876491,58705,30315,15.85225087,5392,20.36
Denton,10.68,2.72,6.74,47.32,0.08,65.09,25.15,6.2,0.259757518,0.586790365,5.666492941,8.325737174,5.964456202,48.19903531,14.39588209,4.4,3.584128038,96265,45782,7.239350193,941647,1031.78
DeWitt,19.61,2.72,16.87,12.63,-0.01,70.77,22.23,4.5,2.917341977,9.427336575,8.630470016,6.793625068,8.157752566,40.46461372,15.80226904,4.8,3.923312031,57873,28546,16.10447346,19918,21.81
